Feature,Importance
Alpha_mean_env__CP5,0.0008130177567259184
Alpha_mean_env__Fp2,0.0008122712391866737
Alpha_var_env__F1,0.0008087540945414142
Gamma_abs__POz,0.0008063644168071263
Beta_rel__FC4,0.0008061092090727352
Alpha_abs__CP5,0.0008041367324989359
Alpha_var_env__Fz,0.0008038871744477761
Alpha_var_env__Iz,0.0008037624052201078
Beta_rel__POz,0.0008034203523602895
Alpha_var_env__FC2,0.0007992616834345463
Theta_var_env__Cz,0.0007990993190134016
Gamma_abs__P3,0.0007982877781694013
Theta_abs__F1,0.0007965922072391613
Beta_abs__PO7,0.0007964828970547184
Alpha_abs__AF8,0.0007958055028863722
Theta_mean_env__T7,0.0007956853743321839
Alpha_rel__P1,0.0007955644781028036
Alpha_sync__TP7,0.0007936094931008432
Alpha_var_env__T7,0.0007935851661723413
Gamma_rel__P1,0.0007930282621789142
Delta_abs__AF8,0.0007925726255499718
Beta_rel__FT8,0.0007921478020016139
Alpha_mean_env__P3,0.000790898014232057
Theta_mean_env__P4,0.0007905713314776814
Theta_mean_env__CP6,0.0007887805196615703
Alpha_sync__P1,0.0007885231797252562
Alpha_var_env__AF8,0.0007884285444364077
Alpha_sync__Oz,0.000788123960006397
Alpha_sync__FT7,0.0007877824935402427
Alpha_sync__F8,0.0007870113372770863
Beta_rel__CP6,0.0007864075334531773
Gamma_abs__P1,0.0007860725714932504
Beta_rel__P8,0.0007860557388923107
Theta_mean_env__P1,0.0007859108025630575
Beta_abs__O1,0.0007858045071092197
Theta_abs__CPz,0.0007822913412819899
Theta_mean_env__C1,0.0007811699572819286
Theta_abs__FC2,0.0007802487894956995
Alpha_abs__F4,0.0007801403107064896
Beta_rel__TP8,0.0007795629899174728
Theta_bursts__AF8,0.0007785236476043249
Theta_abs__P1,0.000777577003909146
Theta_mean_env__TP8,0.0007760096527725312
Delta_rel__AFz,0.0007756321552347232
Beta_rel__PO4,0.0007754008694498607
Gamma_rel__CP2,0.0007753322781723689
Alpha_var_env__P5,0.0007752065645946099
Theta_mean_env__CPz,0.0007750681935000331
Theta_abs__CP1,0.0007744373698931624
Delta_abs__Cz,0.0007737419610995606
Alpha_abs__P10,0.0007736981968086947
Theta_abs__CP2,0.0007708342399056935
Alpha_sync__P5,0.0007700565905867004
Beta_abs__P5,0.0007697061974658965
Delta_rel__AF8,0.00076913673809766
Beta_rel__CP1,0.0007676936159798046
Theta_var_env__FC4,0.0007669976405053639
Gamma_abs__P2,0.0007666535359360183
Beta_abs__F5,0.000765906620954842
Theta_var_env__Fp1,0.0007643218973326099
Beta_rel__T8,0.0007628821603876745
Alpha_sync__Iz,0.0007623685519425394
Theta_mean_env__CP2,0.0007622191210870748
Theta_mean_env__P6,0.000761649289084889
Theta_abs__F2,0.0007615396915229179
Theta_abs__AF8,0.0007613997510053898
Gamma_rel__P5,0.000761086800613504
Theta_mean_env__P7,0.0007609636103079892
Theta_bursts__AFz,0.0007607843467757233
Theta_mean_env__P9,0.0007605981575788109
Theta_abs__C2,0.0007598017508166874
Alpha_abs__AFz,0.0007580211866479002
Theta_abs__P7,0.0007579663761775118
Alpha_abs__F7,0.0007569621376455923
Alpha_sync__T8,0.0007567354316266077
Theta_mean_env__PO4,0.000756009125904064
Theta_mean_env__C5,0.000755333071586017
Theta_abs__FC4,0.0007538569474911567
Theta_mean_env__CP4,0.0007529456900685912
Theta_mean_env__POz,0.0007516731054810256
Beta_rel__C5,0.0007515231353594965
Theta_var_env__FC2,0.0007506839201920901
Theta_abs__AF7,0.0007501784226098556
Delta_abs__O1,0.0007495482831000121
Theta_bursts__F2,0.0007492652052346926
Alpha_sync__P3,0.0007487363165161145
Theta_abs__T8,0.0007484249232941131
Delta_abs__FC2,0.0007478459639657147
Theta_abs__TP8,0.0007474729071975981
Beta_rel__Oz,0.0007474333132514441
Beta_rel__FC3,0.0007468228115884976
Beta_rel__PO3,0.0007464636015905456
Delta_abs__Pz,0.0007462636475527569
Theta_mean_env__Fp2,0.0007461103640074797
Alpha_bursts__CPz,0.000745585989008958
Alpha_var_env__AF4,0.0007450624848035547
Theta_bursts__Oz,0.0007449505096288276
Delta_rel__AF7,0.0007446372427882384
Theta_var_env__O2,0.0007446010966433866
Delta_abs__CP4,0.0007428489652268372
Theta_abs__FC5,0.0007426314793735508
Theta_var_env__AF8,0.0007423712400948414
Theta_mean_env__Iz,0.0007412562489036454
Theta_abs__F8,0.0007402297925128533
Theta_abs__CP4,0.0007389259690163526
Theta_mean_env__F3,0.0007388880301523193
Theta_var_env__TP8,0.0007374002929004166
Theta_abs__PO7,0.0007372619350384992
Theta_abs__C4,0.0007367657830771589
Alpha_cv_env__CP4,0.0007363499719479829
